האשלג רחבה
הקבלנים
אייזנר
מקס ברוד
גב השלשה מלבן
פורצי המבצר
גבעת טל
דרך יצחק
אולגה ויהושע
גבים סמ
דרך בית אליעזר
הונדורס
"הנופר ג""ע"
דרך המלך
סולד מוסד אונים
שאפסור'
אם אלנור
השחרור מעלה
החלב
רח ד זרנוגה
חוגירת דהרה
ח'לת אל-משמש
ראובן רובין
המובילים
אסעדייה
אלזתוני
ש חבד אלקנה
סמטת הגבעה
אהרן צחנובר
שכ בעלי מלאכה
נחום סמ
אל-חוריה
הירושלמי
גת שד
ק בנימין מע
אל-וערה
ש העצמאות
אולפן סוכנות
נחל ריחן
שברץ
האגת
פטום הקטורת
מע ק נחום
צנעני
ש רכבת שניר
זהיר אבן אל-עואם
נדאא אלחק
ככר ליון
ג אולגה ב
שכ אלחאנוק
פינס בתי פיק
האמאם אבו הוריירה
רחבת הסיירים
סולם יעקב
פסטרנק בוריס
הרצל
עכו עתיקה
גור אריה סמטה
מאה וששים
סגלוביץ
ישראל גורי
השיטים
יוסף קלויזנר
דר קריסטינה סיקורה
אלג'דאוול
שביל האיריס
גבעת חיים אחוד
אלשיך נימר
ביטון
פיקסו
מוזס זיגפריד
מחל שד
זאוברמן
פוחס דוד
שלום קסאן
אתרי המקרא
סמטת דן
סיגים
אל-מעהד
שביל איפה הילד
ח'אלת אל דיר
צלו
משעול הגנים
האחים ישראלית
גז
הראש
בית אבות ש
ב קזינו פרי
ככר שושנה דמרי
זיידמן
קטה
ק משה ב ששו
חוף הרביירה
רחבת שקד
המסלול
נתיב הציפורים
אזור תעשיה החדש
קב ונקי
האבאנה
גיבורי ישראל
מסור
אמראו אלקיס
האלוף בן חור
הכרמל ב שוב
ש נ עובד צפו
שכ עין מנסורה ותיקה
סמטת גומא
חלת אלאעואר
יצחק שמעון אפריאט
שכ מולדת
הגננת הראשונה
יצחק גרינבום
כאן אלזית
פסטרנק משה
נברתא
התושיה
שכ רמת אפרים
סמ הצפורנים
ש סטוד גב רם
חלקת יהושע
פול סזאן
המהריץ
גן-בנימין
מיכאל )נאמן(
האדמור
סנעא
אל גרז
נוה זאב
פרופ' יונת עדה
בית חשמונאי
יוצר שדרות
רב החובל
יבוק
"האדמו""ר מויזניץ"
שכ עמדאן סעד
אל-ופא'
נרקיסים מוסד
תריסר ברושים
מרחביה)קיבוץ(
מלון דבורה
אלחרוב
די רוסי
אל בוסטאני
נחל ציחור
אל-ברא'
מעלות אל ח'אנקה
הרמן צבי
סירקין נחמן
ש מפונים רו
מועזמיה
ישראל ב ציון
ג'בל סיכ
מד נגד
המלך חזקיה
ש אסבסט עמשב
סמדר סמטה
משה לוי)מוישה וחצי(
המאירי בית יתומים
הרב קניבסקי
אל-בידאא
הרב זוארץ פריגיה
אל-ואלי
האשכולות
בולבר ש עממי
רח נג
שכ פרחי ארצנו
פלטרין
לוצטו
גבעת שפרה
קיפודג
כיכר כנרית
אלעוזיר
מכלוף מרואני
המלך יוסף
מוקייבלה
אלגרמק
מוהנה המוכתר
אל ברק
ירושלים מנחם
רח ז כפר שלם
סלונימסקי
עולש
הרב דוד פוברסקי
ש אחיות
אלחי אלח'דר
ברסלב
שכ בבא סאלי
ביט
הגמלים
א-נדא
ק סופר ג שא
סמ מגד
בראון אריה
סוק אל בזאר
הרב חיים פינטו
אל-הודג
קהילת צפון אפריקה
צוצלת
האפק
לבנדובסקי
ש גאולים ב
שדרות אתרי המקרא
גליל
שבט יוסף
שכ פוק אל עין
ש דורה חדש
אנגל וידאל
הרב צעירי שלמה
אלשיח' דאוד
"נחום זימנא ד""ר"
הפלך
ש רבני רוממה
אל-נג'את
שחם רמת אפעל
סרן נריה יובל
משעול עידן מבורך
ברלין ב לוי
יהודה רגוניס
גבעת נאה
מזור
שכ השמורה
סמ חג'אג'
הגומא
אריה ברוכיאלי ככר
תנתול
הרב אלנקוה
האחים גלזר
וואדי
שכ מקתול
כמהין
עמישב קומות
בית חלוצים
שיטה מלבינה
משעול הקורנית
ש חדש כ שרון
סמ נחשון
פצ'רסקי
המאירי מנחם
אל-אימאן
מייטוס
אלחווארה
אל אטרש
שכ קרת
דרך אם המושבות
משעול שרת
ק שמונה ש ב
אל-תסאמח
מעאדי בן ג'ביל
הדגה
ק נחום ב שפ
שיח מוחמד א-צאלח
עיסאווייה
הנרייטה סולד
דרך בני אפרים
עבד-אלנאסר
ש נוה נוף
אהרון קוטלר
כרם סואר
נחל סער
הרב שלום נגר
יצחק ברלוביץ
נר התמיד
מעלה האשלים
קורדני א
יוחנן בן זכאי
יהודה הנחתום
גבעול
ש ג שד ים
בתי פיקא
חגי הנביא
שפת מדבר
גולומב
בן יועזר י
מחיסן
פסגת רמות
"שד שז""ר"
אלמגד
"הר הלה מ""ר"
ככר אקלום פרדה יזזא
אל ג'מעיה אל תחתא
א-טאבוני
שכ שמשון א
ש רסקו קוטג
שכונה ו
אלעזאל
שפינדל יונה
שדרת הגולן
עיון התלמוד
הנרי נויפלד
אל עלים
סמ המגדל
משה שלוש
אמריקנה
גורני שלום
גמגום מחמד
ש ג כהן אסב
עץ המשאלות
שכון ו הפומ
העקרונים
ידעיה הפניני
עסא אל ראעי
ק חיים רח עב
פרץ נפתלי
אלתעאון
"שפיגל מלכה ד""ר"
הרב יצחק חי טייב
אל קרונפול
הצבעוני
נווה אטיב
קאמואל
ש גני הדר
מבצע לוט
לה גארדיה
שכ תל חנן א
וגנר
קרן קימת
שיח' מחמד מעדי
מעלה עלית
זאב וינר
מבוא אדמונד פלג
שד חיים בר לב
אל מרגאן
אביב סמ
אמורים
הכלנית שביל
ארד אל עקבה
שער הגיא חוה
דמארי הרב
כיכר יעקב אורלנד
שפיק עדש
הרב דייטש יעקב
ביתר סמ
התלתן
פרדס חנה כ ע
מאראשון
כפר יובל
מד אלגביש יוסף
ש הפומז הארי
אל-עקדה
"דרך הרמ""ז"
מעברת יבנאל
עליה ב סמ
מיימון
ש הגפן
אלמנטרה
קומפורט
דיזינגוף ככר
אבן אל-גאוזי
בן אבי ג'הל עכרמה
ככר שבזי
מאור השמש
פארק תעשיה צפון
האלון צורן
א.ד.גורדון
שאנור
ג'וז
עין אם עלי
"האגוז ג""ע"
קרית מלך-נתניהו מז'
מבוא אלקלעי
אברהם רביץ
אל-רסם
גבעות בר
כרום אלשראקה
אל זעפראני
הרב מרדכי אליהו
אלמוברה
אוכמנית
ראס אל אע'בר
ש פנה ב קשוף
היסמין
סטפן צוויג
סמ אלכסנדר
נוה שמש
סמינר ב וגן
נסנבוים הרב
שכ חאלת א-דיר
אדיר
עבד אללה מסטפה
ש עירוני פגה
סמ האנפה
בריגדה היהוד
סמטת הארבל
"ד""ר פליקס זנדמן"
הרב קפאח
בקה אל ארביה
מאיר הרמן
אל כתאב עומר
הנחילות
ש רכבת ג
חרדון
מוצא הקטנה
אביר מרק
השבח
קלנסווה
צפירה ברכה
קנדלר
אלבסתאן
"נופר מ""ר"
סמ גבעון
שלום מרחבי
משעול הקוקוס
שוקרי מד
יסף
מעלה מוזס
הרב פוברסקי דוד
אלקזאז
אלח'לוה
מלון אלמוג ים
ש גיורא
סמ מוסול
שכ גן ההגנה
שבו-אגת
תח רכבת שניר
גיסר אל זרקא
שכ כ סומיל
משה שפירא
ש רסקו ה
אליעזר ירושלמי
נפתלי טור סיני
מאלק אלחזין
חירם מלך
שוויצר
ערערה במשולש
דוד בן גאון
חביב שוייקי
"הברושים ג""ע"
רשפים
מל בית הכרם
הנס
"רלב""ג"
דרך אברהם
יוסף כובשי
ההר הירוק
פרומקין
מ אולגה
אל-מאמון
אליאקות
ככר ויצו
משולם משה
אבו סדר
ש גב משה א
וגווד
דגן
רח ת ד
מעוז ציון א
אל חארה
נדבה יוסף
יושביה
מיכאלוסון יצחק
בקעון
הלפרין ישיבה
כביש חוצה שומרון
יהודה
הפארק
עקבת שיח חסן
אברהם בית זקנים
יונה גרין
ברוד
משאש
מלבן בית זקנים
דרך שמשון
סנדר חדד
פרנקל שלמה
שכ רמ ויזניץ
חכמי איטליה
גרז זבולון
האופן
הראשונים סמטה
טופורובסקי
וינשל
אלקובסי
אליעזר שטיינברג
אל-מוטלב
נשאן
נחם
רח הכג
אלישבע ביחובסקי
טביב הרב
שביל התלמים
עטרי
הגבעה סמ
"החמנית ג""ע"
הקונכייה
ד'הר חסן
החבצלת משעול
היקב סמטה
הלוויתן
אלזומורד
סמטת הבאר
כלנית
מבוא הדובדבן
קרית החוף ש
אלאח'טל
דנה יוסף הרב
קנסוליה ברי
ליויק
מבוא דליה
אגם החולה
מלמד שלום
צדקת יוסף
אסותא
צפנת
סמולצנסקי
ואדי אל תים
שביל שפירא יוסף
אלאשג'אר
אל-געסאס
ברקת נוה מונוסון
אשר לשלמה
עמישב ש
עליזה בגין
חוש אל באסת
קהילת בני ישראל
הכלניה
ק גת השקמה
מוסד מקים
שביל אלונים
פנצ'ו
ככר בית החיים
סעדיה נחום
שכון ה
מרקוביץ הרי
זעת אפיך
המערה
מלון נורדיה
הג
שתיל
מאיר פינטו
זטורי משה
אלחארה אלווסטא
חכם מועלם
ש סן סימן
אלבארוק
חסנאא
רח ה זרנוגה
הקונגרס מבו
אבו שאח
ואדי אל קסב
ש דסקין רוממ
ג'בל חויחה
קאודרס
הנעורים
קמזון
המשאלות
צלנוב יחיאל
ש הרופאים
פארדו משה
חיים מרדכי מנדבורנא
מנדס פרנס
יודולוביץ
ככר תמר
שכ נווה עובד
סמ קליה
מסטאח אל-קטין
אלח'נדק
סמ חובבי ציו
אל-בחר
האורנים רמת אפעל
סמטת ההדס
מלון סבוי
שטרו אייזיק
יצחק )איגו( ולד
שפירא ח משה
האלומה
סמ שמעון
אבונא אבראהים
רח ה סחנה א
מרום נווה
רחבת הרב אבהר שלום
ש עמידר צריפ
גן סולד
"לנ""י"
יקנעם קוטג
גבעת שושנה
ש גן רשל
קלמן מגן
סמטת הצבעוני
מוטל
"בי""ח נווה און"
הס בית סגל
הפיוס
גת ג'ת
ג'מאל אלדין
ישראל פוליאקוב
רחש ב שכנאי
ישכיל
"זק""ש סוניה"
מרכז סמינריוני
כהנוב ז'קלין
"בי""ס ימי"
רבי מאיר בעל הנס
אל ועד
בנאת אבו בכר
הבארות
שכ צמרת
בר-און
לב עברי
פומבורובסקי שלמה
תאנה )ככר(
שכ בתים נטוש
אל-סרג
מיתר
ר החיל רח ט
אל-כהף
ראשון עלית
"הרכסים צ""י"
רובינשטין יצחק
אל סולטאני
מעונות ויצמן
אל נבי הוד
קהילת פדואה
אלג'ורון
האמן
וקנין רפי
אל-חוסין בן עלי
וייס
רח תכב
דר בלה
פרידמן רב
גרינפלד
בית רמט
מעון הירקון
אלעזבה
ש הכרם
אלועל
צהל שד
קורדיבירו
דיר חבש
מפרץ שלמה
אבשלום פיינברג
שכ' יוקרה
דוד נוטמן
פינחס רוזן
כחל
"אגודת ספורט בית""ר"
מ אקדמאי חד
כבוש העבודה
הפרק הלאומי
הצח
נאוי אליהו
אשכר גבי
"מ""ג המעפילים"
המרי
בן-שושן אברהם
ככר אלכסנדר הידן
ראס אל-מקסר
מבוא שיפון
אלעמור
ביר אל-עקבה
עיון ג'נאן
ש אחדות הישן
נתרן
הארבעים שלוש
הארד
אחד העם
גורדון  י ל
גן שלוה
נגרה ישראל
איכלוב יצחק
יצחק יעקובי
שכ ג רח ד
העיינות
החוף הדרומי
רמת טבעון
פרס חיים
אלמדינה אלמונארה
אלזנאבק
וולפברג
סולץ אלכסנדר
נוה מונוסון
מישאל מזרחי
ש גליה
אלשכונאת
סואעד חמרייה )שבט(
רוזנסקי מרדכי
עאתכה
מצולת ים
מע צפונית ג
סמ הוורד
באזוב
כתר תורה
רחבת אלחנני אריה
משה רבנו
אל-רוע'ב
סולם יעקוב
הרב משה ולנשטיין
ש פאי
הרב ריינס
אל-ארד'
ככר גוש קטיף
משעול שגיא
כהן יעקב
משעול צפע
מתניה
אלוף עוזי נרקיס
ימין משה שכ
גני יהודה
קלישר ש מזרחי
שדרות מלכי ישראל
האשלים
ביח ירושבסק
יורם ורונה קרן
עלי דיוויס
שד בעשט
גאון יהורם )כיכר(
סיידת אל-גליל
מעון תלפיות מזרח
אל דבה
אלכסנדר פצ'רסקי
בנגמין נווייז
גבעת הסביונים
סימסים
הנציב מוולוז
ש רגום
סקיווין
ש מורשה
כביש ההר הירוק
אברהם פררה
בית מנדלסון
"עגור מ""ר"
אלח'מסה
שער הורדוס
אלג'ורדא
דרך איתן
ב גולדמן
ש הפועהמז ב
סמ מאיר מדיני
הרב אברהם צנעני
שכ נוה ויצמן
מע יד המעביר
סמי אלמוגרבי
סור באחר
בן איש חי
גבתון משעול
שלמה שידרובצקי
נססרה עי קרינאת
הגרנות
חנה מרון
בלילוס
מאמר מרדכי
ש נ ט
רחבת חיל
מסילה א
הר יעלון
חואלד
שכ נופי ממרא
מצדה סמטה
כיכר מבצע תורה
ציפורי
עירית
נריה
ויסמן ליאו
אל בחרין
אסירי ציון
סנהדריה מורחבת
קונסול אמרי
ורנר ב סגל
הלב
מבוא הברוש
שכ אבו סברי
רמת עמידר
בנימין צביאלי הרב
מהרל מפראג
קאונטרי קלאב
דחיית אל סלאם
מלון סנטר
עין אל סהלה
משעול מרקוס
רחבת כצנלסון ראובן
ש ציונ כללים
עמק חברון
ביר אלחמאם
מבוא יערים
מלון אספלנד
אלטאחון
ש נוה נוי
גבעת כוח
צמרות
גבל א דולה
אחוזת שרה
